Product Code,Net Unit Cost,Quantity,Product Variant,Tax Rate Name,Discount,Expiry
CLO1223050,1,10,,,202410295867,29/10/2026 12:00:00 AM
CLO1223400,1,40,,,202410295867,29/10/2026 12:00:00 AM
CLO9223050,1,5,,,202410295867,29/10/2026 12:00:00 AM
CLO9223400,1,120,,,202410295867,29/10/2026 12:00:00 AM
CLT0550107,1,30,,,202410295867,29/10/2026 12:00:00 AM
CLT0650107,1,20,,,202410295867,29/10/2026 12:00:00 AM
CLT0850107,1,20,,,202410295867,29/10/2026 12:00:00 AM
CLT0923401,1,120,,,202410295867,29/10/2026 12:00:00 AM
CLO0523401,1,40,,,202410295868,29/10/2026 12:00:00 AM
CLO0623401,1,40,,,202410295868,29/10/2026 12:00:00 AM
CLO0723401,1,80,,,202410295868,29/10/2026 12:00:00 AM
CLO0823401,1,40,,,202410295868,29/10/2026 12:00:00 AM
CLO1223050,1,35,,,202410295868,29/10/2026 12:00:00 AM
CLO1623050,1,10,,,202410295868,29/10/2026 12:00:00 AM
CLO9223050,1,15,,,202410295868,29/10/2026 12:00:00 AM
CLO9223400,1,40,,,202410295868,29/10/2026 12:00:00 AM
CLT0550107,1,10,,,202410295868,29/10/2026 12:00:00 AM
CLT0650107,1,30,,,202410295868,29/10/2026 12:00:00 AM
CLT0750107,1,10,,,202410295868,29/10/2026 12:00:00 AM
CLT0850107,1,30,,,202410295868,29/10/2026 12:00:00 AM
CLT0923401,1,40,,,202410295868,29/10/2026 12:00:00 AM
CLT0950107,1,20,,,202410295868,29/10/2026 12:00:00 AM
PCO8107300,1,500,,,202410295870,29/10/2026 12:00:00 AM
PLO0323100,1,60,,,202410295872,29/10/2026 12:00:00 AM
PLO0423100,1,40,,,202410295872,29/10/2026 12:00:00 AM
PLO0523100,1,30,,,202410295872,29/10/2026 12:00:00 AM
PLO0623100,1,20,,,202410295872,29/10/2026 12:00:00 AM
PLO0823100,1,10,,,202410295872,29/10/2026 12:00:00 AM
PCO1009100,1,300,,,202410295874,29/10/2026 12:00:00 AM
PSG0021301,1,7560,,,202410305875,30/10/2026 12:00:00 AM
OWH3320015,1,966,,,202410305876,30/10/2026 12:00:00 AM
CLO0523401,1,120,,,202410305878,30/10/2026 12:00:00 AM
CLO0623401,1,160,,,202410305878,30/10/2026 12:00:00 AM
CLO0723401,1,200,,,202410305878,30/10/2026 12:00:00 AM
CLO0823401,1,80,,,202410305878,30/10/2026 12:00:00 AM
CLO1223050,1,5,,,202410305878,30/10/2026 12:00:00 AM
CLO1223400,1,120,,,202410305878,30/10/2026 12:00:00 AM
CLO1623050,1,5,,,202410305878,30/10/2026 12:00:00 AM
CLO1623400,1,80,,,202410305878,30/10/2026 12:00:00 AM
CLO9223050,1,35,,,202410305878,30/10/2026 12:00:00 AM
CLO9223400,1,80,,,202410305878,30/10/2026 12:00:00 AM
CLT0550107,1,10,,,202410305878,30/10/2026 12:00:00 AM
CLT0650107,1,10,,,202410305878,30/10/2026 12:00:00 AM
CLT0850107,1,20,,,202410305878,30/10/2026 12:00:00 AM
CLT0923401,1,80,,,202410305878,30/10/2026 12:00:00 AM
CLT0950107,1,10,,,202410305878,30/10/2026 12:00:00 AM
OWH3320015,1,1164,,,202410315880,31/10/2026 12:00:00 AM
PSG0021301,1,4650,,,202410315881,31/10/2026 12:00:00 AM
CLO0523401,1,600,,,202410315882,31/10/2026 12:00:00 AM
CLO0623401,1,760,,,202410315882,31/10/2026 12:00:00 AM
CLO0723401,1,600,,,202410315882,31/10/2026 12:00:00 AM
CLO0823401,1,440,,,202410315882,31/10/2026 12:00:00 AM
CLO1223050,1,5,,,202410315882,31/10/2026 12:00:00 AM
CLO1223400,1,120,,,202410315882,31/10/2026 12:00:00 AM
CLO1623050,1,5,,,202410315882,31/10/2026 12:00:00 AM
CLO1623400,1,40,,,202410315882,31/10/2026 12:00:00 AM
CLO9223050,1,20,,,202410315882,31/10/2026 12:00:00 AM
CLO9223400,1,440,,,202410315882,31/10/2026 12:00:00 AM
CLT0650107,1,20,,,202410315882,31/10/2026 12:00:00 AM
CLT0750107,1,30,,,202410315882,31/10/2026 12:00:00 AM
CLT0850107,1,20,,,202410315882,31/10/2026 12:00:00 AM
CLT0923401,1,320,,,202410315882,31/10/2026 12:00:00 AM
CLO0523401,1,40,,,202410315883,31/10/2026 12:00:00 AM
CLO0623401,1,80,,,202410315883,31/10/2026 12:00:00 AM
CLO0723401,1,40,,,202410315883,31/10/2026 12:00:00 AM
CLO0823401,1,40,,,202410315883,31/10/2026 12:00:00 AM
CLO1223050,1,5,,,202410315883,31/10/2026 12:00:00 AM
CLO9223050,1,20,,,202410315883,31/10/2026 12:00:00 AM
CLO9223400,1,40,,,202410315883,31/10/2026 12:00:00 AM
CLT0550107,1,10,,,202410315883,31/10/2026 12:00:00 AM
CLT0750107,1,30,,,202410315883,31/10/2026 12:00:00 AM
CLT0850107,1,10,,,202410315883,31/10/2026 12:00:00 AM
CLT0923401,1,40,,,202410315883,31/10/2026 12:00:00 AM
CLT0950107,1,10,,,202410315883,31/10/2026 12:00:00 AM
OBA5709001,1,2000,,,202410315885,31/10/2026 12:00:00 AM
CBG1314990,1,30,,,202411015887,1/11/2026 12:00:00 AM
PBG3509300,1,30,,,202411015887,1/11/2026 12:00:00 AM
POS6849120,1,20,,,202411015888,1/11/2026 12:00:00 AM
PRO1009100,1,80,,,202411015889,1/11/2026 12:00:00 AM
PRO4609100,1,160,,,202411015889,1/11/2026 12:00:00 AM
PRO6809100,1,110,,,202411015889,1/11/2026 12:00:00 AM
PRO8109100,1,60,,,202411015889,1/11/2026 12:00:00 AM
PPF4609100,1,20,,,202411015890,1/11/2026 12:00:00 AM
PCO1009100,1,10,,,202411015891,1/11/2026 12:00:00 AM
PCO4609100,1,20,,,202411015891,1/11/2026 12:00:00 AM
PCO6807300,1,10,,,202411015891,1/11/2026 12:00:00 AM
PLS1009100,1,20,,,202411015892,1/11/2026 12:00:00 AM
PLS6809100,1,40,,,202411015892,1/11/2026 12:00:00 AM
PLS8109100,1,20,,,202411015892,1/11/2026 12:00:00 AM
CYT2416100,1,60,,,202411015893,1/11/2026 12:00:00 AM
CYT4616100,1,80,,,202411015893,1/11/2026 12:00:00 AM
CYT6816100,1,10,,,202411015893,1/11/2026 12:00:00 AM
CQT1011100,1,10,,,202411015894,1/11/2026 12:00:00 AM
CQT4611100,1,40,,,202411015894,1/11/2026 12:00:00 AM
CQT6811100,1,20,,,202411015894,1/11/2026 12:00:00 AM
CQT8111100,1,10,,,202411015894,1/11/2026 12:00:00 AM
CRG1009100,1,40,,,202411015895,1/11/2026 12:00:00 AM
CRG1309300,1,30,,,202411015895,1/11/2026 12:00:00 AM
PRS0010100,1,20,,,202411015896,1/11/2026 12:00:00 AM
PRS0010300,1,210,,,202411015896,1/11/2026 12:00:00 AM
CHF1010101,1,10,,,202411015897,1/11/2026 12:00:00 AM
PLO0323100,1,20,,,202411015898,1/11/2026 12:00:00 AM
PLO0423100,1,20,,,202411015898,1/11/2026 12:00:00 AM
PLO0523100,1,20,,,202411015898,1/11/2026 12:00:00 AM
PLO0623100,1,10,,,202411015898,1/11/2026 12:00:00 AM
PFL1029100,1,110,,,202411015899,1/11/2026 12:00:00 AM
PFL1229100,1,140,,,202411015899,1/11/2026 12:00:00 AM
PFL1429100,1,70,,,202411015899,1/11/2026 12:00:00 AM
PFL1629100,1,80,,,202411015899,1/11/2026 12:00:00 AM
PFL6829100,1,20,,,202411015899,1/11/2026 12:00:00 AM
PFL8129100,1,140,,,202411015899,1/11/2026 12:00:00 AM
ORO098500,1,640,,,202411015900,1/11/2026 12:00:00 AM
PSG0021301,1,8340,,,202411015901,1/11/2026 12:00:00 AM
CLS1105100,1,80,,,202411015902,1/11/2026 12:00:00 AM
CLS1106100,1,150,,,202411015902,1/11/2026 12:00:00 AM
PAT1309200,1,60,,,202411015904,1/11/2026 12:00:00 AM
PAT3509200,1,20,,,202411015904,1/11/2026 12:00:00 AM
CTL0011001,1,760,,,202411015905,1/11/2026 12:00:00 AM
OWH9118017,1,21,,,202411025906,2/11/2026 12:00:00 AM
PMA0000001,1,929,,,202411025906,2/11/2026 12:00:00 AM
OWH0882202,1,5520,,,202411025908,2/11/2026 12:00:00 AM
PSG0021301,1,8610,,,202411025913,2/11/2026 12:00:00 AM
OWH0882202,1,600,,,202411045915,4/11/2026 12:00:00 AM
ORE098200,1,1180,,,202411045916,4/11/2026 12:00:00 AM
PRO1009100,1,1020,,,202411045917,4/11/2026 12:00:00 AM
PRO1309300,1,90,,,202411045917,4/11/2026 12:00:00 AM
PRO4609100,1,20,,,202411045917,4/11/2026 12:00:00 AM
PRO6809100,1,410,,,202411045917,4/11/2026 12:00:00 AM
PRO8109100,1,860,,,202411045917,4/11/2026 12:00:00 AM
CLO0523401,1,600,,,202411045918,4/11/2026 12:00:00 AM
CLO0623401,1,320,,,202411045918,4/11/2026 12:00:00 AM
CLO0723401,1,160,,,202411045918,4/11/2026 12:00:00 AM
CLO0823401,1,80,,,202411045918,4/11/2026 12:00:00 AM
CLO1223050,1,30,,,202411045918,4/11/2026 12:00:00 AM
CLO1623050,1,10,,,202411045918,4/11/2026 12:00:00 AM
CLO9223050,1,25,,,202411045918,4/11/2026 12:00:00 AM
CLO9223400,1,80,,,202411045918,4/11/2026 12:00:00 AM
CLT0550107,1,20,,,202411045918,4/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411045918,4/11/2026 12:00:00 AM
CLT0850107,1,30,,,202411045918,4/11/2026 12:00:00 AM
CLT0923401,1,40,,,202411045918,4/11/2026 12:00:00 AM
CLT0950107,1,30,,,202411045918,4/11/2026 12:00:00 AM
CYT0106200,1,940,,,202411045919,4/11/2026 12:00:00 AM
PLO0323100,1,40,,,202411045920,4/11/2026 12:00:00 AM
PLO0423100,1,20,,,202411045920,4/11/2026 12:00:00 AM
PLO0523100,1,20,,,202411045920,4/11/2026 12:00:00 AM
PLO0623100,1,10,,,202411045920,4/11/2026 12:00:00 AM
CTL0011001,1,1332,,,202411055921,5/11/2026 12:00:00 AM
PSG0021301,1,7411,,,202411055923,5/11/2026 12:00:00 AM
CLO0523401,1,120,,,202411055924,5/11/2026 12:00:00 AM
CLO0623401,1,120,,,202411055924,5/11/2026 12:00:00 AM
CLO0723401,1,80,,,202411055924,5/11/2026 12:00:00 AM
CLO0823401,1,40,,,202411055924,5/11/2026 12:00:00 AM
CLO1223050,1,5,,,202411055924,5/11/2026 12:00:00 AM
CLO9223050,1,5,,,202411055924,5/11/2026 12:00:00 AM
CLO9223400,1,40,,,202411055924,5/11/2026 12:00:00 AM
CLT0750107,1,20,,,202411055924,5/11/2026 12:00:00 AM
CLT0850107,1,20,,,202411055924,5/11/2026 12:00:00 AM
CLT0923401,1,40,,,202411055924,5/11/2026 12:00:00 AM
OBA5709001,1,1120,,,202411055925,5/11/2026 12:00:00 AM
CWHBCK18046,1,12,,,202411055927,5/11/2026 12:00:00 AM
OWH2218040,1,44,,,202411055927,5/11/2026 12:00:00 AM
OWH2318040,1,80,,,202411055927,5/11/2026 12:00:00 AM
OWH3318040,1,216,,,202411055927,5/11/2026 12:00:00 AM
OWH3418040,1,104,,,202411055927,5/11/2026 12:00:00 AM
OWH4518040,1,112,,,202411055927,5/11/2026 12:00:00 AM
OTP098010,1,295,,,202411055928,5/11/2026 12:00:00 AM
OWH3320004,1,1392,,,202411055929,5/11/2026 12:00:00 AM
CRO1321500,1,50,,,202411055931,5/11/2026 12:00:00 AM
CRO1521500,1,50,,,202411055931,5/11/2026 12:00:00 AM
CRO8121500,1,100,,,202411055931,5/11/2026 12:00:00 AM
PSG0021301,1,3510,,,202411055933,5/11/2026 12:00:00 AM
OWH0882202,1,2660,,,202411065934,6/11/2026 12:00:00 AM
CCL0047100,1,860,,,202411065936,6/11/2026 12:00:00 AM
OWH3320004,1,516,,,202411065937,6/11/2026 12:00:00 AM
ORO098500,1,2340,,,202411065938,6/11/2026 12:00:00 AM
CLO0523401,1,80,,,202411065939,6/11/2026 12:00:00 AM
CLO0623401,1,160,,,202411065939,6/11/2026 12:00:00 AM
CLO0723401,1,160,,,202411065939,6/11/2026 12:00:00 AM
CLO0823401,1,120,,,202411065939,6/11/2026 12:00:00 AM
CLO1223050,1,20,,,202411065939,6/11/2026 12:00:00 AM
CLO9223050,1,5,,,202411065939,6/11/2026 12:00:00 AM
CLO9223400,1,120,,,202411065939,6/11/2026 12:00:00 AM
CLT0550107,1,30,,,202411065939,6/11/2026 12:00:00 AM
CLT0650107,1,30,,,202411065939,6/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411065939,6/11/2026 12:00:00 AM
CLT0923401,1,80,,,202411065939,6/11/2026 12:00:00 AM
CLT0950107,1,30,,,202411065939,6/11/2026 12:00:00 AM
OTP098010,1,437,,,202411065940,6/11/2026 12:00:00 AM
OWH9118017,1,740,,,202411065941,6/11/2026 12:00:00 AM
POS6849150,1,201,,,202411065942,6/11/2026 12:00:00 AM
PSG0021301,1,900,,,202411065944,6/11/2026 12:00:00 AM
CYT1451201,1,40,,,202411075948,7/11/2026 12:00:00 AM
FWH4501000,1,3420,,,202411075949,7/11/2026 12:00:00 AM
CCL0047100,1,1110,,,202411075950,7/11/2026 12:00:00 AM
FWH9118000,1,119,,,202411075951,7/11/2026 12:00:00 AM
PFL1029100,1,210,,,202411075952,7/11/2026 12:00:00 AM
PFL1229100,1,260,,,202411075952,7/11/2026 12:00:00 AM
PFL1429100,1,200,,,202411075952,7/11/2026 12:00:00 AM
PFL1629100,1,250,,,202411075952,7/11/2026 12:00:00 AM
PFL8129100,1,70,,,202411075952,7/11/2026 12:00:00 AM
CLO0623401,1,120,,,202411075953,7/11/2026 12:00:00 AM
CLO0723401,1,160,,,202411075953,7/11/2026 12:00:00 AM
CLO0823401,1,120,,,202411075953,7/11/2026 12:00:00 AM
CLO1223050,1,30,,,202411075953,7/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411075953,7/11/2026 12:00:00 AM
CLO9223050,1,35,,,202411075953,7/11/2026 12:00:00 AM
CLO9223400,1,80,,,202411075953,7/11/2026 12:00:00 AM
CLT0550107,1,30,,,202411075953,7/11/2026 12:00:00 AM
CLT0650107,1,20,,,202411075953,7/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411075953,7/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411075953,7/11/2026 12:00:00 AM
CLT0923401,1,80,,,202411075953,7/11/2026 12:00:00 AM
CLT0950107,1,10,,,202411075953,7/11/2026 12:00:00 AM
PLO0323100,1,20,,,202411075954,7/11/2026 12:00:00 AM
PLO0423100,1,10,,,202411075954,7/11/2026 12:00:00 AM
CLO0523401,1,1120,,,202411085956,8/11/2026 12:00:00 AM
CLO0623401,1,600,,,202411085956,8/11/2026 12:00:00 AM
CLO0723401,1,480,,,202411085956,8/11/2026 12:00:00 AM
CLO0823401,1,320,,,202411085956,8/11/2026 12:00:00 AM
CLO1223050,1,5,,,202411085956,8/11/2026 12:00:00 AM
CLO1223400,1,120,,,202411085956,8/11/2026 12:00:00 AM
CLO1623050,1,35,,,202411085956,8/11/2026 12:00:00 AM
CLO9223050,1,10,,,202411085956,8/11/2026 12:00:00 AM
CLO9223400,1,320,,,202411085956,8/11/2026 12:00:00 AM
CLT0550107,1,20,,,202411085956,8/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411085956,8/11/2026 12:00:00 AM
CLT0750107,1,10,,,202411085956,8/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411085956,8/11/2026 12:00:00 AM
CLT0923401,1,240,,,202411085956,8/11/2026 12:00:00 AM
CLT0950107,1,20,,,202411085956,8/11/2026 12:00:00 AM
PSG0021301,1,7200,,,202411085957,8/11/2026 12:00:00 AM
OWH4520040,1,316,,,202411095959,9/11/2026 12:00:00 AM
PSG0021301,1,8280,,,202411095960,9/11/2026 12:00:00 AM
FWH4501000,1,1155,,,202411095961,9/11/2026 12:00:00 AM
OWH2318040,1,1000,,,202411095962,9/11/2026 12:00:00 AM
OWH3318040,1,2244,,,202411095962,9/11/2026 12:00:00 AM
PRO1009100,1,380,,,202411095963,9/11/2026 12:00:00 AM
PRO6809100,1,490,,,202411095963,9/11/2026 12:00:00 AM
PRO8109100,1,360,,,202411095963,9/11/2026 12:00:00 AM
CLO0523401,1,440,,,202411095965,9/11/2026 12:00:00 AM
CLO0623401,1,200,,,202411095965,9/11/2026 12:00:00 AM
CLO0723401,1,120,,,202411095965,9/11/2026 12:00:00 AM
CLO0823401,1,120,,,202411095965,9/11/2026 12:00:00 AM
CLO1223050,1,35,,,202411095965,9/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411095965,9/11/2026 12:00:00 AM
CLO9223050,1,20,,,202411095965,9/11/2026 12:00:00 AM
CLO9223400,1,120,,,202411095965,9/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411095965,9/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411095965,9/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411095965,9/11/2026 12:00:00 AM
CLT0923401,1,80,,,202411095965,9/11/2026 12:00:00 AM
CLT0950107,1,10,,,202411095965,9/11/2026 12:00:00 AM
PRO1210300,1,30,,,202411095966,9/11/2026 12:00:00 AM
OBA5709001,1,2001,,,202411115967,11/11/2026 12:00:00 AM
PSG0021301,1,9240,,,202411115969,11/11/2026 12:00:00 AM
CLS1105100,1,50,,,202411115971,11/11/2026 12:00:00 AM
CLS1106100,1,110,,,202411115971,11/11/2026 12:00:00 AM
CLS1206100,1,10,,,202411115971,11/11/2026 12:00:00 AM
CWHBCK18046,1,64,,,202411115974,11/11/2026 12:00:00 AM
OWH1618040,1,40,,,202411115974,11/11/2026 12:00:00 AM
OWH2218040,1,156,,,202411115974,11/11/2026 12:00:00 AM
OWH2318040,1,488,,,202411115974,11/11/2026 12:00:00 AM
OWH3318040,1,864,,,202411115974,11/11/2026 12:00:00 AM
CLO0523401,1,400,,,202411115976,11/11/2026 12:00:00 AM
CLO0623401,1,880,,,202411115976,11/11/2026 12:00:00 AM
CLO0723401,1,1080,,,202411115976,11/11/2026 12:00:00 AM
CLO0823401,1,960,,,202411115976,11/11/2026 12:00:00 AM
CLO1223400,1,240,,,202411115976,11/11/2026 12:00:00 AM
CLO1623050,1,15,,,202411115976,11/11/2026 12:00:00 AM
CLO9223050,1,15,,,202411115976,11/11/2026 12:00:00 AM
CLO9223400,1,520,,,202411115976,11/11/2026 12:00:00 AM
CLT0550107,1,20,,,202411115976,11/11/2026 12:00:00 AM
CLT0650107,1,20,,,202411115976,11/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411115976,11/11/2026 12:00:00 AM
CLT0923401,1,560,,,202411115976,11/11/2026 12:00:00 AM
CLT0950107,1,20,,,202411115976,11/11/2026 12:00:00 AM
CLO1223400,1,160,,,202411115977,11/11/2026 12:00:00 AM
CLO1623400,1,80,,,202411115977,11/11/2026 12:00:00 AM
CLO9223400,1,240,,,202411115977,11/11/2026 12:00:00 AM
OWH0018100,1,1360,,,202411125978,12/11/2026 12:00:00 AM
CYT0106200,1,260,,,202411125980,12/11/2026 12:00:00 AM
CTL0011001,1,1800,,,202411125981,12/11/2026 12:00:00 AM
PSG0021301,1,8670,,,202411125982,12/11/2026 12:00:00 AM
CLO0523401,1,40,,,202411125983,12/11/2026 12:00:00 AM
CLO0623401,1,40,,,202411125983,12/11/2026 12:00:00 AM
CLO0723401,1,40,,,202411125983,12/11/2026 12:00:00 AM
CLO0823401,1,40,,,202411125983,12/11/2026 12:00:00 AM
CLO9223050,1,20,,,202411125983,12/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411125983,12/11/2026 12:00:00 AM
CLT0750107,1,10,,,202411125983,12/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411125983,12/11/2026 12:00:00 AM
CLT0950107,1,20,,,202411125983,12/11/2026 12:00:00 AM
CLO0523401,1,40,,,202411125984,12/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411125984,12/11/2026 12:00:00 AM
CLO9223050,1,5,,,202411125984,12/11/2026 12:00:00 AM
CLT0550107,1,30,,,202411125984,12/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411125984,12/11/2026 12:00:00 AM
CWHBCK18046,1,4,,,202411125985,12/11/2026 12:00:00 AM
OWH3318040,1,1032,,,202411125985,12/11/2026 12:00:00 AM
FWH4501000,1,637,,,202411125987,12/11/2026 12:00:00 AM
PFL1029100,1,110,,,202411125988,12/11/2026 12:00:00 AM
PFL1229100,1,100,,,202411125988,12/11/2026 12:00:00 AM
PFL1429100,1,70,,,202411125988,12/11/2026 12:00:00 AM
PFL1629100,1,160,,,202411125988,12/11/2026 12:00:00 AM
PFL8129100,1,60,,,202411125988,12/11/2026 12:00:00 AM
CYT1506100,1,50,,,202411125989,12/11/2026 12:00:00 AM
CWHBCK18046,1,52,,,202411135991,13/11/2026 12:00:00 AM
OWH2218040,1,92,,,202411135991,13/11/2026 12:00:00 AM
OWH2318040,1,596,,,202411135991,13/11/2026 12:00:00 AM
OWH3318040,1,768,,,202411135991,13/11/2026 12:00:00 AM
OWH0018100,1,2280,,,202411135993,13/11/2026 12:00:00 AM
PCO6807300,1,500,,,202411135994,13/11/2026 12:00:00 AM
CLO0523401,1,720,,,202411135995,13/11/2026 12:00:00 AM
CLO0623401,1,360,,,202411135995,13/11/2026 12:00:00 AM
CLO0723401,1,200,,,202411135995,13/11/2026 12:00:00 AM
CLO0823401,1,160,,,202411135995,13/11/2026 12:00:00 AM
CLO1223050,1,5,,,202411135995,13/11/2026 12:00:00 AM
CLO1223400,1,40,,,202411135995,13/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411135995,13/11/2026 12:00:00 AM
CLO9223050,1,30,,,202411135995,13/11/2026 12:00:00 AM
CLO9223400,1,160,,,202411135995,13/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411135995,13/11/2026 12:00:00 AM
CLT0750107,1,10,,,202411135995,13/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411135995,13/11/2026 12:00:00 AM
CLT0923401,1,80,,,202411135995,13/11/2026 12:00:00 AM
CLT0950107,1,20,,,202411135995,13/11/2026 12:00:00 AM
CLO0523401,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLO0623401,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLO0723401,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLO0823401,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLO1223050,1,10,,,202411135996,13/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411135996,13/11/2026 12:00:00 AM
CLO9223050,1,30,,,202411135996,13/11/2026 12:00:00 AM
CLO9223400,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLT0650107,1,20,,,202411135996,13/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411135996,13/11/2026 12:00:00 AM
CLT0850107,1,20,,,202411135996,13/11/2026 12:00:00 AM
CLT0923401,1,40,,,202411135996,13/11/2026 12:00:00 AM
CLT0950107,1,10,,,202411135996,13/11/2026 12:00:00 AM
PRO4611150,1,924,,,202411135997,13/11/2026 12:00:00 AM
OWH0018100,1,2620,,,202411135999,13/11/2026 12:00:00 AM
OWH4521015,1,471,,,202411136001,13/11/2026 12:00:00 AM
FWH9118000,1,3389,,,202411136003,13/11/2026 12:00:00 AM
PLO0323100,1,50,,,202411136005,13/11/2026 12:00:00 AM
PLO0423100,1,70,,,202411136005,13/11/2026 12:00:00 AM
PLO0523100,1,60,,,202411136005,13/11/2026 12:00:00 AM
PLO0623100,1,50,,,202411136005,13/11/2026 12:00:00 AM
PLO0723100,1,40,,,202411136005,13/11/2026 12:00:00 AM
PLO0823100,1,40,,,202411136005,13/11/2026 12:00:00 AM
PLO0923100,1,30,,,202411136005,13/11/2026 12:00:00 AM
PLO1023100,1,20,,,202411136005,13/11/2026 12:00:00 AM
PLO1223100,1,10,,,202411136005,13/11/2026 12:00:00 AM
CTL0011001,1,2139,,,202411146007,14/11/2026 12:00:00 AM
OBA5709001,1,2000,,,202411146008,14/11/2026 12:00:00 AM
CLO0523401,1,1280,,,202411146009,14/11/2026 12:00:00 AM
CLO0623401,1,1320,,,202411146009,14/11/2026 12:00:00 AM
CLO0723401,1,1200,,,202411146009,14/11/2026 12:00:00 AM
CLO0823401,1,800,,,202411146009,14/11/2026 12:00:00 AM
CLO1223050,1,25,,,202411146009,14/11/2026 12:00:00 AM
CLO1223400,1,80,,,202411146009,14/11/2026 12:00:00 AM
CLO9223400,1,640,,,202411146009,14/11/2026 12:00:00 AM
CLT0650107,1,20,,,202411146009,14/11/2026 12:00:00 AM
CLT0923401,1,560,,,202411146009,14/11/2026 12:00:00 AM
CLO0523401,1,160,,,202411146010,14/11/2026 12:00:00 AM
CLO0623401,1,160,,,202411146010,14/11/2026 12:00:00 AM
CLO0723401,1,160,,,202411146010,14/11/2026 12:00:00 AM
CLO0823401,1,120,,,202411146010,14/11/2026 12:00:00 AM
CLO1223050,1,25,,,202411146010,14/11/2026 12:00:00 AM
CLO1623050,1,5,,,202411146010,14/11/2026 12:00:00 AM
CLO9223050,1,10,,,202411146010,14/11/2026 12:00:00 AM
CLO9223400,1,80,,,202411146010,14/11/2026 12:00:00 AM
CLT0550107,1,20,,,202411146010,14/11/2026 12:00:00 AM
CLT0750107,1,30,,,202411146010,14/11/2026 12:00:00 AM
CLT0923401,1,40,,,202411146010,14/11/2026 12:00:00 AM
CLT0950107,1,30,,,202411146010,14/11/2026 12:00:00 AM
CCL0047100,1,990,,,202411146013,14/11/2026 12:00:00 AM
FWH9118000,1,1890,,,202411146014,14/11/2026 12:00:00 AM
ORO098500,1,900,,,202411156015,15/11/2026 12:00:00 AM
OWH0018100,1,2770,,,202411156019,15/11/2026 12:00:00 AM
OWH0018100,1,2820,,,202411156022,15/11/2026 12:00:00 AM
PLS1106100,1,70,,,202411166024,16/11/2026 12:00:00 AM
CLS1105100,1,50,,,202411166025,16/11/2026 12:00:00 AM
CLS1106100,1,60,,,202411166025,16/11/2026 12:00:00 AM
CLS1206100,1,20,,,202411166025,16/11/2026 12:00:00 AM
CCL0047100,1,310,,,202411166026,16/11/2026 12:00:00 AM
CCL0047100,1,1180,,,202411166027,16/11/2026 12:00:00 AM
CLO9223050,1,20,,,202411166031,16/11/2026 12:00:00 AM
CLT0550107,1,10,,,202411166031,16/11/2026 12:00:00 AM
CLT0650107,1,10,,,202411166031,16/11/2026 12:00:00 AM
CLT0750107,1,20,,,202411166031,16/11/2026 12:00:00 AM
CLT0850107,1,10,,,202411166031,16/11/2026 12:00:00 AM
CLT0950107,1,20,,,202411166031,16/11/2026 12:00:00 AM
CLO0523401,1,40,,,202411166032,16/11/2026 12:00:00 AM
CLO0623401,1,80,,,202411166032,16/11/2026 12:00:00 AM
CLO0723401,1,120,,,202411166032,16/11/2026 12:00:00 AM
CLO0823401,1,120,,,202411166032,16/11/2026 12:00:00 AM
CLO1223050,1,30,,,202411166032,16/11/2026 12:00:00 AM
CLO1223400,1,80,,,202411166032,16/11/2026 12:00:00 AM
CLO1623050,1,20,,,202411166032,16/11/2026 12:00:00 AM
CLO9223050,1,35,,,202411166032,16/11/2026 12:00:00 AM
CLO9223400,1,200,,,202411166032,16/11/2026 12:00:00 AM
CLT0550107,1,20,,,202411166032,16/11/2026 12:00:00 AM
CLT0650107,1,30,,,202411166032,16/11/2026 12:00:00 AM
CLT0850107,1,20,,,202411166032,16/11/2026 12:00:00 AM
CLT0923401,1,80,,,202411166032,16/11/2026 12:00:00 AM
CLT0950107,1,30,,,202411166032,16/11/2026 12:00:00 AM
PMA0000001,1,550,,,202411186034,18/11/2026 12:00:00 AM
PSG0021301,1,16650,,,202411186035,18/11/2026 12:00:00 AM
